respondent_id,submitted_at,duration_raw,source,source_detail,ip_address,q3_morning_commute_minutes,q4_evening_commute_minutes,q5_route_type,q6_morning_congestion_minutes,q7_evening_congestion_minutes,q8_1_congestion_problem,q8_2_reroute_frequency,q8_3_confidence,q8_4_return_normal,q9_car_nav,q9_phone_nav,q9_social_media,q9_web_announcement,q9_radio_announcement,q9_tv_announcement,q9_word_of_mouth,q9_visual_confirmation,q9_none,q9_other,q10_when_seek_info,q11_1_seek_info,q11_2_disagree_guidance,q11_3_ignore_guidance,q11_4_cancel_trip,q12_1_workzone,q12_2_special_event,q12_3_weather,q12_4_peak,q12_5_incident,q13_delay_threshold_minutes,q14_1_prefer_familiar,q14_2_familiar_enables_detour,q14_3_prefer_highway,q14_4_reliability_important,q14_5_multi_choices,q14_6_no_detour_if_longer,q14_7_lane_closure_impact,q14_8_choose_smooth,q14_9_immediate_detour,q14_1_prefer_familiar_1,q14_1_prefer_familiar_2,q14_1_prefer_familiar_3,q14_1_prefer_familiar_4,q14_1_prefer_familiar_5,q14_1_prefer_familiar_6,q14_1_prefer_familiar_7,q14_1_prefer_familiar_8,q14_1_prefer_familiar_9,q14_2_familiar_enables_detour_1,q15_wait_before_detour_minutes,q16_1_commute_am,q16_2_commute_pm,q16_3_shopping,q16_4_leisure,q16_5_long_trip,q16_6_emergency,q17_gender,q18_age,q19_ethnicity,q20_income,q21_occupation,q22_education,q24_vehicle_nav,q25_home_location,q26_work_location,total_score,duration_seconds,num_info_channels,info_channel_binary
912,2023-04-21 10:05:36,520秒,样本服务,,223.104.103.37(河北-保定),36,21,3,35,17,5,4,5,4,1,1,0,0,0,0,0,0,0,0,1,5,2,2,3,5,3,5,4,5,21,1,4,2,4,4,1,5,4,5,4,5,4,5,3,3,3,4,1,5,22,5,2,3,2,5,5,2,31,1,2,1,4,1,2,4,326,520.0,2,1
913,2023-04-21 10:05:45,334秒,样本服务,,220.205.252.57(安徽-未知),25,14,3,13,9,4,5,4,5,1,1,0,0,0,0,0,1,0,0,3,3,2,2,4,4,4,3,5,4,12,4,4,3,2,5,4,3,4,4,1,4,5,5,4,3,4,2,2,4,10,5,3,4,3,5,4,1,30,1,7,2,5,1,4,4,255,334.0,3,1
914,2023-04-21 10:05:49,759秒,样本服务,,117.136.88.95(湖南-长沙),20,15,2,10,5,5,5,3,2,1,1,0,0,1,0,0,1,0,0,5,5,2,3,3,5,3,4,3,5,7,5,5,3,5,5,4,5,2,5,4,3,5,4,4,4,3,3,1,5,7,5,3,3,2,4,5,2,28,1,4,2,5,1,2,4,239,759.0,4,1
915,2023-04-21 10:05:52,413秒,样本服务,,58.48.20.253(湖北-武汉),40,54,1,9,15,4,3,4,4,1,1,0,0,1,0,0,0,0,0,3,3,4,4,2,4,4,2,3,3,16,5,5,5,4,5,5,4,3,4,3,4,4,5,4,4,4,5,2,4,13,4,3,3,3,4,5,2,30,1,2,1,4,1,4,4,324,413.0,3,1
916,2023-04-21 10:05:58,969秒,样本服务,,117.183.74.252(广西-南宁),30,30,3,40,40,3,4,4,4,0,1,0,0,1,0,0,1,0,0,3,3,2,2,1,4,4,1,4,4,5,4,5,2,4,5,5,4,5,5,4,4,4,5,4,5,3,2,2,4,5,3,3,4,4,4,5,2,38,1,3,1,4,1,4,4,329,969.0,3,1
917,2023-04-21 10:06:04,353秒,样本服务,,118.123.175.50(四川-成都),31,45,2,4,11,4,3,2,3,1,0,0,0,0,0,0,1,0,0,3,4,2,2,3,4,4,3,2,5,24,5,3,4,4,4,3,4,3,2,4,4,4,5,3,3,4,4,2,5,24,3,4,2,2,4,5,2,44,1,3,1,5,1,4,4,316,353.0,2,1
918,2023-04-21 10:06:05,1233秒,样本服务,,124.240.11.240(广东-广州),36,29,1,20,29,5,4,3,4,1,0,1,0,0,1,0,0,0,0,3,4,4,3,4,4,3,4,3,5,31,4,5,4,4,3,4,4,4,5,4,3,4,3,5,4,5,4,2,4,21,5,4,5,5,4,3,2,32,1,4,1,5,1,4,4,351,1233.0,3,1
919,2023-04-21 10:06:05,353秒,样本服务,,122.188.247.34(湖北-随州),25,35,3,3,10,2,3,2,4,0,1,0,0,0,0,0,1,0,0,3,3,2,2,3,4,2,4,3,3,30,4,3,4,4,5,3,4,4,2,2,3,4,4,4,3,4,3,2,4,30,3,4,3,4,4,3,1,31,1,4,1,6,1,4,4,290,353.0,2,1
923,2023-04-21 10:06:29,391秒,样本服务,,111.13.153.96(北京-北京),41,43,2,14,18,5,5,4,3,1,1,0,0,1,0,0,1,0,0,5,4,3,2,3,4,5,4,5,4,31,4,5,3,4,3,5,4,4,4,4,5,4,5,4,5,4,4,1,4,26,4,4,5,4,5,4,2,38,1,4,2,3,1,2,4,366,391.0,4,1
925,2023-04-21 10:07:02,408秒,样本服务,,112.51.191.52(福建-漳州),30,30,2,10,10,3,3,3,4,1,1,0,0,0,0,1,1,0,0,3,2,1,1,3,3,4,3,4,3,20,5,5,3,4,4,3,4,3,3,3,3,4,4,4,4,3,3,2,4,20,4,4,3,4,4,5,2,24,1,4,1,5,1,3,4,275,408.0,4,1
927,2023-04-21 10:07:25,537秒,样本服务,,124.128.143.5(山东-济南),27,25,2,6,7,4,5,4,3,1,0,0,0,0,0,0,1,0,0,2,4,3,2,2,4,4,5,5,5,27,3,5,5,4,3,3,4,3,4,4,5,4,4,3,3,3,2,1,5,27,4,3,3,4,4,5,2,32,1,3,2,6,1,4,4,294,537.0,2,1
928,2023-04-21 10:07:55,784秒,样本服务,,218.18.128.251(广东-深圳),26,32,2,15,20,5,4,4,5,1,1,1,0,0,0,0,1,0,0,5,5,2,2,2,4,4,2,4,4,21,4,5,4,4,5,3,4,4,5,4,5,4,4,4,5,4,4,2,4,13,4,4,2,2,1,5,2,28,1,5,1,4,1,4,4,300,784.0,4,1
930,2023-04-21 10:08:51,784秒,样本服务,,115.63.1.9(河南-信阳),46,60,2,46,64,5,4,3,2,1,1,1,0,0,0,1,0,0,0,5,4,5,2,3,2,3,4,5,3,9,5,2,3,5,3,4,3,5,2,3,3,4,4,5,5,3,2,1,5,14,4,5,3,2,4,5,1,29,1,5,1,5,1,4,4,405,784.0,4,1
931,2023-04-21 10:09:04,360秒,样本服务,,222.84.25.77(广西-南宁),12,15,3,2,4,3,4,4,2,1,1,0,0,0,0,1,1,0,0,2,4,3,4,3,4,3,4,3,3,6,5,4,2,4,4,5,4,5,5,3,5,4,3,4,5,5,3,3,4,4,4,3,5,3,4,3,2,20,2,2,6,4,1,4,4,208,360.0,4,1
932,2023-04-21 10:09:10,722秒,样本服务,,121.28.180.226(河北-石家庄),20,15,2,5,4,2,1,3,1,1,1,0,0,0,0,0,1,0,0,3,2,1,3,1,4,5,2,3,5,11,5,4,2,5,5,5,4,4,4,2,4,4,4,4,4,4,2,1,4,11,2,2,4,3,5,5,2,28,1,3,1,4,1,4,4,221,722.0,3,1
933,2023-04-21 10:09:24,632秒,样本服务,,111.58.38.61(广西-钦州),36,40,2,15,20,5,3,4,3,0,1,0,1,1,0,1,1,0,0,1,5,2,4,5,5,4,5,3,5,30,5,5,3,5,3,4,5,4,5,5,3,4,5,4,4,5,4,2,4,33,5,4,3,3,4,5,2,27,1,5,2,4,1,2,1,359,632.0,5,1
935,2023-04-21 10:09:37,434秒,样本服务,,182.47.183.0(山东-枣庄),50,60,2,10,15,5,4,4,5,1,1,1,0,0,0,1,0,0,0,2,4,2,1,5,5,5,4,5,5,10,5,2,5,4,5,5,4,5,5,4,4,5,5,5,4,5,4,4,2,10,5,5,3,4,4,5,1,34,1,3,2,5,1,3,4,353,434.0,4,1
936,2023-04-21 10:09:41,387秒,样本服务,,223.104.145.237(江苏-常州),54,58,2,20,35,5,3,5,4,1,1,0,0,1,0,0,0,0,0,2,5,2,2,3,5,4,2,2,4,14,4,4,1,5,2,5,4,5,2,4,4,5,4,5,4,2,4,1,5,13,2,2,4,2,4,5,1,33,1,4,1,5,1,4,3,364,387.0,3,1
937,2023-04-21 10:09:56,523秒,样本服务,,39.144.100.32(吉林-长春),31,40,2,16,20,5,4,5,4,1,1,0,0,1,0,0,0,0,0,1,4,2,2,4,4,5,5,4,5,10,4,2,4,4,5,5,4,4,5,4,5,4,4,4,5,4,5,2,4,11,4,5,4,3,4,5,1,33,1,3,2,5,1,4,4,319,523.0,3,1
938,2023-04-21 10:09:58,410秒,样本服务,,58.251.35.162(广东-深圳),50,55,2,12,26,5,4,3,3,1,1,0,0,0,0,0,1,0,0,5,5,2,2,3,5,3,4,4,5,20,5,5,3,4,4,3,4,2,3,4,5,4,5,4,5,3,3,1,4,23,4,5,3,1,4,5,2,35,1,4,1,4,1,3,4,364,410.0,3,1
941,2023-04-21 10:10:33,339秒,样本服务,,120.219.41.255(河南-洛阳),30,35,2,5,9,4,4,4,4,0,1,1,0,1,0,0,0,0,0,5,4,3,3,2,3,4,3,4,4,15,4,4,2,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,15,4,3,3,3,4,5,2,29,1,5,1,5,1,4,4,278,339.0,3,1
942,2023-04-21 10:10:37,654秒,样本服务,,223.102.111.205(辽宁-鞍山),35,37,3,11,11,4,5,4,4,1,1,1,0,1,0,0,0,0,0,2,4,5,4,2,5,5,5,4,5,24,4,4,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,2,4,12,4,4,5,4,4,5,2,31,1,3,1,5,1,4,4,323,654.0,4,1
944,2023-04-21 10:10:49,419秒,样本服务,,42.227.112.193(河南-许昌),41,45,3,10,12,4,3,3,4,1,1,0,0,1,0,0,0,0,0,3,3,2,2,2,4,3,3,4,4,9,4,4,3,4,4,3,4,3,4,2,3,3,4,4,4,3,2,2,4,8,3,3,4,3,4,4,2,33,1,4,1,5,1,4,4,286,419.0,3,1
945,2023-04-21 10:11:10,912秒,样本服务,,111.34.147.122(山东-济宁),45,30,2,15,11,4,3,4,5,1,1,0,0,1,0,0,1,0,0,1,4,3,3,2,5,4,4,3,4,10,4,4,3,4,4,5,4,4,4,4,5,4,4,4,4,4,4,2,5,15,4,4,3,3,3,5,2,40,1,7,1,4,1,1,3,314,912.0,4,1
947,2023-04-21 10:12:01,704秒,样本服务,,111.224.220.25(河北-石家庄),20,45,2,5,30,4,2,2,4,0,1,0,0,0,0,0,1,0,1,3,2,3,2,1,5,3,3,3,4,40,5,4,3,4,3,5,5,2,4,3,3,5,4,2,2,3,4,5,2,20,1,2,3,3,4,5,2,26,1,3,1,6,1,4,4,312,704.0,2,1
948,2023-04-21 10:12:20,584秒,样本服务,,49.112.153.13(新疆-哈密),45,60,2,20,35,5,4,5,5,0,0,1,0,1,0,0,0,0,1,3,1,4,3,1,5,5,3,2,5,10,5,5,5,4,5,5,4,4,3,4,5,5,3,4,4,4,3,1,5,10,3,2,2,1,2,5,1,38,1,3,1,5,1,4,3,361,584.0,2,1
949,2023-04-21 10:12:35,480秒,样本服务,,218.5.151.97(福建-泉州),16,16,2,6,2,5,4,4,5,1,1,1,0,1,0,0,0,0,0,5,5,4,2,2,5,4,3,2,4,11,5,5,2,5,5,4,5,5,3,2,4,5,5,5,5,3,4,1,5,12,3,3,4,3,4,5,1,42,1,4,1,5,1,4,4,256,480.0,4,1
950,2023-04-21 10:12:40,1188秒,样本服务,,116.116.236.52(内蒙古-兴安),30,30,2,10,10,4,3,5,4,1,1,0,0,1,0,0,1,0,0,4,5,4,2,1,5,4,2,4,4,15,5,5,2,4,5,4,4,3,4,3,4,5,5,4,4,3,4,1,5,15,5,3,2,3,4,4,2,32,1,3,1,4,1,3,4,286,1188.0,4,1
951,2023-04-21 10:12:46,1153秒,样本服务,,112.5.233.119(福建-龙岩),33,40,2,10,17,4,3,4,3,1,1,0,0,1,0,0,1,0,0,5,4,2,3,2,5,4,5,3,3,20,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,2,4,2,4,20,2,4,4,4,4,5,1,34,1,4,2,5,1,3,4,313,1153.0,4,1
952,2023-04-21 10:12:50,412秒,样本服务,,36.98.182.27(河北-邢台),41,25,2,44,39,5,4,5,5,1,1,0,0,0,0,0,0,0,0,3,4,5,3,4,5,4,4,4,5,50,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,2,4,46,5,4,3,3,3,4,1,41,1,6,2,6,1,4,4,440,412.0,2,1
953,2023-04-21 10:12:51,700秒,样本服务,,39.144.69.82(海南-海口),20,15,3,10,5,4,3,4,4,1,1,0,0,1,0,0,0,0,0,5,4,2,2,3,4,4,5,5,5,20,4,4,1,4,5,4,5,3,4,4,5,5,5,5,4,4,3,2,5,20,3,3,4,5,5,5,2,30,1,3,2,5,1,4,4,272,700.0,3,1
954,2023-04-21 10:13:00,516秒,样本服务,,223.104.197.48(山西-太原),45,50,2,14,18,5,4,3,4,1,1,0,0,1,0,0,1,0,0,2,4,3,2,3,3,4,5,3,4,15,4,5,3,5,4,3,2,5,3,2,4,5,4,4,5,3,4,1,4,15,4,3,2,3,4,5,1,58,1,3,2,5,1,3,4,355,516.0,4,1
956,2023-04-21 10:13:24,989秒,样本服务,,39.144.55.175(辽宁-营口),35,25,2,10,2,4,2,4,5,1,1,0,0,1,0,0,0,0,0,5,4,1,2,2,5,4,3,2,5,20,5,5,3,5,4,4,5,3,5,1,5,5,4,4,5,4,4,1,4,20,5,3,1,4,5,5,1,58,1,3,1,5,1,4,3,314,989.0,3,1
957,2023-04-21 10:13:32,421秒,样本服务,,60.3.237.97(河北-唐山),20,15,1,10,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,1,5,2,2,3,4,4,2,5,4,20,5,3,4,5,5,3,5,5,4,4,3,4,4,4,4,4,4,2,4,20,5,4,3,4,3,5,2,25,1,3,6,5,1,4,4,268,421.0,3,1
959,2023-04-21 10:13:57,1271秒,样本服务,,112.1.17.147(江苏-淮安),15,13,2,21,18,4,4,4,4,1,1,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,20,4,4,3,4,5,4,4,3,3,4,4,5,4,4,4,4,4,3,3,12,4,4,3,3,4,5,2,31,1,3,1,5,1,4,4,278,1271.0,2,1
960,2023-04-21 10:14:10,1160秒,样本服务,,218.12.15.69(河北-石家庄),50,59,2,20,32,5,3,3,4,1,1,0,1,1,0,1,1,0,0,5,5,3,2,1,5,3,4,5,5,30,5,4,3,5,4,5,5,3,4,2,3,5,4,3,4,3,5,2,4,20,5,3,4,4,5,5,1,32,1,5,1,6,1,2,4,392,1160.0,6,1
961,2023-04-21 10:14:32,1651秒,样本服务,,171.110.24.189(广西-北海),35,40,2,6,9,4,4,4,4,1,1,0,0,0,0,0,1,0,0,5,5,2,2,2,5,5,5,5,5,10,5,2,3,5,4,5,4,5,5,4,5,5,4,4,4,4,5,3,4,10,3,3,4,5,5,5,2,28,1,5,1,5,1,4,4,297,1651.0,3,1
962,2023-04-21 10:14:43,937秒,样本服务,,183.209.50.253(江苏-南京),40,45,2,12,15,3,2,4,4,1,1,0,0,0,0,0,0,0,0,5,4,2,2,4,4,4,2,4,3,15,4,4,3,5,4,5,3,3,3,4,3,4,4,4,5,4,3,2,4,14,3,2,3,4,4,4,1,23,1,2,1,5,1,3,4,299,937.0,2,1
963,2023-04-21 10:15:52,657秒,样本服务,,124.240.85.175(广东-佛山),31,22,3,14,10,5,3,4,2,1,1,0,0,0,0,0,0,0,0,1,5,1,1,3,5,4,3,2,5,12,5,4,2,5,5,5,5,2,3,4,4,3,4,4,4,3,4,1,5,23,1,2,3,4,4,5,1,30,1,5,1,4,1,4,4,278,657.0,2,1
964,2023-04-21 10:16:41,615秒,样本服务,,49.93.224.78(江苏-苏州),47,59,2,14,22,5,5,5,1,1,1,0,0,1,0,0,0,0,0,1,5,2,2,5,5,5,4,3,5,24,5,5,4,3,5,5,5,5,5,3,5,5,5,4,5,4,1,1,5,25,3,3,5,5,1,5,2,32,1,5,1,5,1,4,4,379,615.0,3,1
965,2023-04-21 10:16:52,1244秒,样本服务,,106.125.89.104(内蒙古-呼和浩特),60,61,2,65,60,5,4,5,4,1,1,0,0,1,0,0,0,0,0,1,3,2,4,1,1,1,3,3,2,22,4,4,3,2,3,3,4,3,3,4,3,4,4,4,3,3,3,1,4,20,5,3,3,3,4,5,2,33,3,2,1,4,1,4,4,446,1244.0,3,1
966,2023-04-21 10:17:46,754秒,样本服务,,106.61.200.46(云南-昆明),41,20,3,15,15,4,3,3,4,1,1,0,0,0,0,0,1,0,0,3,3,2,4,1,5,4,3,4,4,11,5,4,3,5,4,5,5,3,4,4,3,4,5,4,4,3,2,1,5,20,4,3,2,1,4,5,2,26,1,4,1,4,1,2,4,286,754.0,3,1
967,2023-04-21 10:17:56,928秒,样本服务,,113.101.13.228(广东-汕尾),20,25,2,6,10,5,5,4,5,1,1,0,0,0,0,0,1,0,0,5,5,2,1,4,4,5,5,5,4,10,5,4,5,5,4,5,5,4,5,5,5,4,5,3,5,4,5,3,3,10,5,5,4,5,4,5,2,33,1,6,1,5,1,4,4,282,928.0,3,1
968,2023-04-21 10:18:13,1057秒,样本服务,,121.35.0.92(广东-深圳),30,40,2,5,10,4,4,5,4,1,1,0,0,0,0,0,1,0,0,2,4,2,1,1,4,5,4,5,5,12,4,5,4,4,5,4,5,2,4,4,4,5,4,5,4,4,5,3,4,11,4,5,3,4,4,5,1,35,1,6,1,6,1,4,4,297,1057.0,3,1
969,2023-04-21 10:19:17,1073秒,样本服务,,125.89.163.28(广东-梅州),50,60,3,20,25,5,3,4,4,0,1,1,0,0,0,1,1,0,0,3,3,2,2,4,4,3,5,4,5,30,5,5,4,3,5,3,3,2,4,4,4,5,4,5,4,4,5,1,4,25,3,4,4,3,5,5,2,35,1,5,1,5,1,2,4,393,1073.0,4,1
970,2023-04-21 10:19:18,881秒,样本服务,,183.226.114.131(重庆-重庆),45,40,2,25,20,5,3,4,3,1,1,0,0,1,0,0,1,0,0,5,5,3,2,1,3,5,4,5,5,20,5,4,5,5,5,4,4,3,5,2,5,5,5,5,5,4,1,1,5,20,5,4,3,5,5,5,2,47,1,3,3,4,1,4,4,372,881.0,4,1
973,2023-04-21 10:24:52,1648秒,样本服务,,223.104.217.152(四川-绵阳),52,51,2,20,34,4,3,3,4,1,1,0,0,0,0,0,1,0,0,5,2,4,4,3,4,3,4,4,3,21,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,30,4,3,4,3,4,4,2,38,1,2,1,4,1,1,2,388,1648.0,3,1
974,2023-04-21 10:25:19,1111秒,样本服务,,36.142.171.146(甘肃-陇南),20,25,3,5,8,2,3,5,5,0,1,1,0,0,0,1,1,0,0,5,5,2,2,1,5,5,3,4,5,12,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,1,5,12,4,5,5,5,5,5,2,58,1,5,2,4,1,3,4,306,1111.0,4,1
982,2023-04-21 17:04:05,454秒,样本服务,,223.116.153.115(新疆-昌吉),32,47,2,10,25,4,5,5,4,1,1,0,0,1,0,0,1,0,0,5,5,4,3,2,5,4,5,4,5,20,4,5,4,4,5,4,4,5,4,4,5,5,5,5,5,3,2,2,4,39,5,5,4,3,5,4,2,36,1,4,1,4,1,4,4,371,454.0,4,1
984,2023-04-21 17:04:17,479秒,样本服务,,223.198.161.16(海南-海口),47,55,2,34,39,4,5,4,3,1,1,0,0,0,1,0,0,0,0,1,4,5,3,4,2,3,4,4,3,36,4,5,4,3,4,5,4,4,3,4,3,4,3,4,4,3,2,3,4,38,4,3,4,5,4,3,2,31,1,2,1,4,1,3,3,423,479.0,3,1
986,2023-04-21 17:05:48,307秒,样本服务,,111.7.106.3(河南-郑州),35,40,2,10,15,5,5,4,5,1,1,1,0,0,0,0,1,0,0,5,5,1,1,4,5,4,4,5,5,15,5,5,2,5,5,5,5,2,1,4,4,5,4,5,5,4,4,1,5,15,5,4,2,4,5,5,2,35,1,7,1,5,1,4,4,321,307.0,4,1
987,2023-04-21 17:06:40,350秒,样本服务,,220.198.104.104(广东-东莞),70,87,1,56,41,4,4,5,5,1,1,1,1,1,1,1,1,0,0,3,5,5,4,4,4,4,4,5,5,48,5,4,4,5,4,4,5,4,5,4,5,4,5,4,5,5,5,4,3,42,4,4,5,5,5,4,1,30,1,2,2,5,1,1,2,545,350.0,8,1
988,2023-04-21 17:06:46,290秒,样本服务,,61.153.209.230(浙江-舟山),40,30,2,10,2,4,4,5,4,1,1,0,1,0,0,0,0,0,0,3,4,2,2,3,5,5,4,4,5,20,4,5,4,4,3,3,5,3,3,4,4,4,4,4,5,3,2,2,4,20,4,2,5,4,4,5,1,34,1,5,1,5,1,4,4,303,290.0,3,1
989,2023-04-21 17:06:46,361秒,样本服务,,223.90.57.47(河南-焦作),34,33,3,45,42,4,5,5,4,1,1,0,0,0,0,0,0,0,0,3,4,3,2,3,5,4,4,5,5,30,5,4,3,4,3,3,5,3,3,4,5,5,4,4,4,4,3,3,5,30,4,3,3,2,3,4,2,24,1,2,6,4,1,1,2,386,361.0,2,1
992,2023-04-21 17:07:23,390秒,样本服务,,223.104.66.212(广东-东莞),25,45,3,9,18,5,5,4,3,1,1,1,1,1,1,0,1,0,0,1,5,3,2,4,3,4,5,5,5,35,4,4,3,5,4,5,4,3,4,5,4,4,4,5,5,3,4,2,5,36,5,4,3,5,5,5,2,20,1,4,6,5,1,2,4,347,390.0,7,1
993,2023-04-21 17:07:30,408秒,样本服务,,39.144.98.81(山西-长治),40,35,2,15,10,5,4,4,5,1,1,0,0,0,0,0,0,0,0,1,4,5,4,4,5,4,4,5,4,20,4,4,4,5,4,4,5,4,5,4,5,4,4,5,4,4,4,2,4,10,5,4,2,2,1,5,2,28,1,4,1,5,1,4,4,315,408.0,2,1
994,2023-04-21 17:07:33,406秒,样本服务,,218.69.133.255(天津-天津),40,50,2,15,25,5,4,3,4,1,1,0,0,0,0,0,1,0,0,5,4,2,1,3,5,4,3,3,5,20,3,4,2,4,5,5,4,3,4,4,4,3,4,4,4,4,3,1,5,25,3,4,5,4,5,5,2,44,1,4,2,6,1,4,3,363,406.0,3,1
995,2023-04-21 17:07:35,432秒,样本服务,,202.113.13.90(天津-天津),32,21,2,11,2,4,3,4,4,0,1,0,0,0,0,0,0,0,0,1,4,2,2,3,3,4,3,4,4,18,4,3,3,4,3,3,4,3,4,4,4,5,4,4,4,4,3,2,4,16,3,3,4,3,3,5,2,27,1,7,2,5,1,4,4,263,432.0,1,1
996,2023-04-21 17:07:48,385秒,样本服务,,169.197.141.218(国外-美国),30,45,2,10,20,5,3,3,4,0,1,0,0,1,0,0,0,0,0,5,5,2,2,3,3,4,5,4,5,25,5,4,2,5,4,3,4,3,4,4,4,4,4,4,4,3,5,2,4,10,3,3,4,2,4,3,2,29,1,7,1,6,1,4,4,310,385.0,2,1
1001,2023-04-21 17:08:38,691秒,样本服务,,36.153.130.252(江苏-南通),22,20,2,3,1,3,4,5,2,1,1,0,0,1,0,0,0,0,0,1,4,2,2,4,3,4,2,3,4,10,5,5,3,4,5,3,5,3,5,5,4,5,4,5,5,4,1,1,5,12,5,3,2,4,3,5,2,32,1,5,1,4,1,2,2,243,691.0,3,1
1003,2023-04-21 17:08:42,394秒,样本服务,,114.247.34.66(北京-北京),60,78,2,23,30,5,4,4,5,1,1,0,0,1,0,0,1,0,0,5,5,1,2,1,4,5,2,2,5,30,5,4,2,5,4,5,4,5,2,5,1,5,4,5,4,3,1,1,5,32,1,4,3,5,4,5,1,33,1,7,1,6,1,4,4,425,394.0,4,1
1004,2023-04-21 17:08:44,499秒,样本服务,,124.240.83.211(广东-佛山),40,45,2,5,10,4,3,5,3,1,1,0,0,0,0,0,0,0,0,3,3,3,2,3,3,4,3,5,4,15,5,3,4,5,5,4,5,3,4,4,4,5,4,3,4,3,4,1,5,15,3,3,4,4,5,5,1,32,1,3,1,4,1,3,2,308,499.0,2,1
1005,2023-04-21 17:08:45,401秒,样本服务,,223.104.21.227(湖南-长沙),31,36,2,13,19,4,4,3,5,1,1,0,0,1,0,0,1,0,0,5,5,3,2,4,4,5,3,4,5,15,4,4,3,5,4,4,5,5,5,4,5,4,5,5,5,4,3,2,4,15,4,4,3,2,4,5,2,33,1,4,1,5,1,4,4,317,401.0,4,1
1006,2023-04-21 17:08:46,476秒,样本服务,,139.215.45.9(吉林-长春),60,40,1,20,15,5,4,3,4,1,1,0,0,1,0,0,0,0,0,5,5,2,1,4,4,4,5,5,5,30,5,4,5,5,3,3,5,2,4,4,5,4,4,5,5,3,3,3,4,30,4,4,3,3,5,3,2,32,1,3,2,5,1,4,4,378,476.0,3,1
1008,2023-04-21 17:09:15,417秒,样本服务,,118.74.252.227(山西-晋中),40,45,2,10,16,4,3,4,5,0,1,0,0,1,0,0,0,0,0,3,3,3,2,1,5,4,3,3,5,15,5,4,3,5,4,5,5,3,3,4,4,5,5,4,4,5,3,2,5,20,2,2,2,3,4,5,1,54,1,3,1,5,1,4,4,343,417.0,2,1
1009,2023-04-21 17:09:21,497秒,样本服务,,36.148.182.216(湖南-岳阳),30,45,1,10,20,4,4,5,4,1,1,0,0,1,0,0,1,0,0,1,4,2,2,2,4,5,5,4,5,15,4,5,4,4,5,5,4,4,5,4,5,5,5,4,4,4,1,2,5,15,5,5,4,3,3,5,2,28,1,7,2,6,1,4,4,319,497.0,4,1
1010,2023-04-21 17:09:25,477秒,样本服务,,39.144.87.246(河北-石家庄),19,18,2,6,9,5,4,5,3,1,1,0,0,0,0,0,1,0,0,3,4,3,2,4,5,4,4,5,5,9,5,5,3,5,3,4,5,3,5,3,4,5,4,5,4,4,1,1,5,10,3,3,4,2,4,1,1,34,1,3,1,5,1,4,4,251,477.0,3,1
1011,2023-04-21 17:09:28,451秒,样本服务,,222.139.31.242(河南-安阳),32,33,2,39,35,5,4,3,3,1,1,0,0,0,0,0,0,0,0,3,4,2,1,3,3,4,2,3,5,41,4,3,3,4,4,4,3,5,3,3,4,4,5,4,4,4,2,1,5,41,5,4,3,3,2,5,2,27,1,1,3,5,1,2,3,383,451.0,2,1
1012,2023-04-21 17:09:33,314秒,样本服务,,183.254.32.196(海南-海口),28,20,2,37,31,4,5,4,4,1,0,1,0,1,0,0,1,0,0,5,4,2,2,3,2,1,2,4,5,33,4,2,3,4,4,4,4,3,3,4,2,4,4,4,4,4,2,2,4,25,2,2,4,4,5,4,2,30,1,7,1,5,1,4,4,334,314.0,4,1
1013,2023-04-21 17:09:34,383秒,样本服务,,27.148.147.41(福建-福州),30,27,2,8,5,4,3,4,5,0,1,0,0,0,0,0,0,0,0,1,3,2,1,3,5,4,5,4,5,11,5,4,3,4,4,5,4,4,3,4,4,3,3,5,5,4,3,1,5,10,4,5,4,5,4,5,1,31,1,4,1,5,1,4,4,272,383.0,1,1
1014,2023-04-21 17:09:45,457秒,样本服务,,101.86.153.27(上海-上海),35,30,2,8,5,4,2,3,4,1,0,0,0,0,0,0,1,0,0,2,2,1,2,1,5,4,2,3,4,15,4,5,3,4,4,5,4,3,2,1,4,4,2,4,4,3,2,2,4,20,4,4,2,3,4,5,1,39,1,7,1,5,1,4,4,277,457.0,2,1
1015,2023-04-21 17:09:54,406秒,样本服务,,182.120.188.214(河南-周口),19,18,2,8,7,4,5,4,5,1,1,0,0,0,0,0,0,0,0,5,5,2,1,3,4,5,4,5,4,6,4,3,5,4,5,3,4,5,4,4,5,4,2,4,5,5,4,1,5,6,3,5,4,2,5,5,1,26,1,3,1,4,1,3,4,243,406.0,2,1
1016,2023-04-21 17:09:58,416秒,样本服务,,111.160.110.18(天津-天津),25,24,3,25,25,5,5,3,3,1,1,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,5,4,20,5,5,3,4,5,4,4,3,3,4,4,4,4,4,3,4,4,1,5,20,3,3,3,4,4,4,1,35,1,3,1,5,1,4,4,322,416.0,2,1
